tdate;ttext;tgeo
2016-07-23 07:58:02;https://t.co/ByiBmjo4dZ спбгу подать заявление;None
2016-07-23 06:14:57;Нормальные вузы - это МГУ и СПбГУ, остальное всё днище. (с)Человек, который набрал ~ 130 баллов и идёт в колледж в своём городе. Лол.;None
2016-07-23 03:33:06;заявление на имя ректора спбгу https://t.co/5Lt1FfVRHl;None
2016-07-22 22:47:26;@Chokolate0077 СПбГУ дороже 😔;None
2016-07-22 22:19:09;@thecatcherxx ну это СПбГУ и МГУ А если брать белгу Какая престижность лол;None
2016-07-22 22:17:21;@1__Tori__1 просто в вузах типо МГУ и СПбГУ все престижно они хотя бы в  ТОП 300 мировой входят а само направление не зн чо как;None
2016-07-22 22:12:10;@1__Tori__1 ааа Дуров вот закончил мат. лингвистику но он в СПбГУ;None
2016-07-22 21:10:23;#всем Реформу русского языка доверили СПбГУ и РПЦ https://t.co/NZmZvEy0KV #новостиДня;None
2016-07-22 21:10:19;#читай Реформу русского языка доверили СПбГУ и РПЦ https://t.co/s7BJSnGWcu #новости;None
2016-07-22 20:14:46;Вчера решила, что поступаю в Политех. Сегодня - в СПбГУ. Болевая ЧИ плачет, но продолжает грызть кактус.;None
2016-07-22 19:56:30;Кто возьмет на работу студентку дневного отделения СПбГУ?);None
2016-07-22 18:55:57;Реформой русского языка займутся РПЦ и СПбГУ https://t.co/YPG4WcyUCf;None
2016-07-22 18:19:55;RT @spb_university: Гигантский процент того, что мы делаем, мы делаем бессознательно. © Т.В. Черниговская #СПбГУ;None
2016-07-22 18:00:26;Гигантский процент того, что мы делаем, мы делаем бессознательно. © Т.В. Черниговская #СПбГУ;None
2016-07-22 17:54:44;RT @boris_vis: Направил письмо ректору СПбГУ в связи с планами переезда под Гатчину https://t.co/srXUJs6AgK;None
2016-07-22 17:42:19;Подала сегодня документы в СПбГУ 😅 https://t.co/ICbVwHdU85;None
2016-07-22 16:36:37;Хочу пойти с СПБГУ на второе высшее на журфак, потом легче будет устроиться работать на радио или телевиденье?;None
2016-07-22 16:36:25;Гатчина в восторге от идеи переезда СПбГУ https://t.co/RjkaigOIgn #Выборг #Гатчина #ne;None
2016-07-22 16:14:34;Народ,подскажите,сколько стоит обучение на втором высшем,в СПБГУ на факультете международной журналистики?;None
2016-07-22 16:01:26;@han_yo_lu в спбгу, такой наткнулся на фак-тет "юриспруденция с углубленным изучением китайского и историей кнр";None
2016-07-22 15:34:34;@dgmnffff спбгу то? смотря на какой фак-тет;None
2016-07-22 15:24:12;@mcvasabi спбгу????;None
2016-07-22 14:55:20;RT @boris_vis: Направил письмо ректору СПбГУ в связи с планами переезда под Гатчину https://t.co/srXUJs6AgK;None
2016-07-22 13:48:09;какие экзамены нужно сдавать на жур фак в СПБГУ?;None
2016-07-22 13:36:08;Вроде 1 курс подошел к концу. Рад всему, что со мной произошло за этот год. Ни о чем не жалею.  СПбГУ подарил мне прекрасных людей;None
2016-07-22 12:57:07;@Erinnerung_ а если в СПбГУ не пройдешь, куда?;None
2016-07-22 12:47:27;@Erinnerung_ о, в СПбГУ на журфак пыталась, 270, но этого ой как мало, поэтому забила;None
2016-07-22 12:45:00;@Bostwennick хочу в СПбГУ на факультет свободных искусств и наук. Вот только не знаю. 269, а в том году проходной был 273.;None
2016-07-22 12:42:45;HEELP! В Питере кроме СПБГУ кто-нибуть учит журналистике???;None
2016-07-22 12:39:13;#RT: Реформу русского языка доверили СПбГУ и РПЦ https://t.co/kMdxSsjDwc;None
2016-07-22 12:20:13;Социологи есть?(СПбГУ);None
2016-07-22 12:16:25;@kseyhich ну тип спбгу, лобач, а в мск ток мгу;None
2016-07-22 11:48:17;Возможно ли поступить на факультет журналиста в СПбГУ;None
2016-07-22 10:21:44;Какие экзамены сдают на психфаке СПбГУ при поступлении на второе высшее?;None
2016-07-22 10:19:23;в больнице: -какой университет? -спбгу -че? где это? скажите медленнее по буквам;None
2016-07-22 10:11:33;Мнение Льва Лурье по поводу переезда СПбГУ в Гатчину https://t.co/n87QRWaihS;None
2016-07-22 10:06:49;Моя Полина Плетнюк - умница!!! Она поступит в академию, я поступлю в СПбГУ,и мы вместе исполним нашу питерскую мечту.;None
2016-07-22 09:11:10;сколько составляет стипендия старост в СПбГУ?;None
2016-07-22 08:44:50;@NyanCat_Marina АХАХХАХХА, да я так-то не планирую в СПбГУ, у меня другие вузы в Питере подобраны;None
2016-07-22 07:57:42;Какие экзамены сдают на психфаке СПбГУ при поступлении на второе высшее?;None
2016-07-22 07:51:51;Реально ли после провинциального вуза поступить в аспирантуру СПбГУ?;None
2016-07-22 07:03:40;@Oupeahate вспомнил как мы с ним 12 лет назад обсуждали идею таких зон ещё на форуме СПбГУ))) ВК ещё только готовился к старту;None
2016-07-22 06:15:15;https://t.co/5NaJDO0xnk #justfollow спбгу бланк заявления на поступление;None
